"t","R","S","I","sample","Gamma","Beta","Rt"
35.9595498695854,6310,1639,2051,815,0.143,4.5e-05,0.515769230769231
35.9604945063876,6310,1638,2052,815,0.143,4.5e-05,0.515454545454545
35.9612093048531,6310,1637,2053,815,0.143,4.5e-05,0.51513986013986
35.9701267091903,6311,1637,2052,815,0.143,4.5e-05,0.51513986013986
35.9758127545115,6312,1637,2051,815,0.143,4.5e-05,0.51513986013986
35.9761173565093,6312,1636,2052,815,0.143,4.5e-05,0.514825174825175
35.9761337000121,6312,1635,2053,815,0.143,4.5e-05,0.51451048951049
35.9799475157545,6313,1635,2052,815,0.143,4.5e-05,0.51451048951049
35.9827090025852,6314,1635,2051,815,0.143,4.5e-05,0.51451048951049
35.9861718467411,6315,1635,2050,815,0.143,4.5e-05,0.51451048951049
35.9868507969126,6316,1635,2049,815,0.143,4.5e-05,0.51451048951049
35.9907272866531,6317,1635,2048,815,0.143,4.5e-05,0.51451048951049
35.9910251707482,6317,1634,2049,815,0.143,4.5e-05,0.514195804195804
35.9936336753379,6318,1634,2048,815,0.143,4.5e-05,0.514195804195804
35.9939313836941,6319,1634,2047,815,0.143,4.5e-05,0.514195804195804
35.9955233129826,6320,1634,2046,816,0.143,4.5e-05,0.514195804195804
36.0000059007326,6321,1634,2045,816,0.143,4.5e-05,0.514195804195804
36.0004735189618,6322,1634,2044,816,0.143,4.5e-05,0.514195804195804
36.0010706421135,6323,1634,2043,816,0.143,4.5e-05,0.514195804195804
36.0036306945257,6324,1634,2042,816,0.143,4.5e-05,0.514195804195804
36.0094244029314,6324,1633,2043,816,0.143,4.5e-05,0.513881118881119
36.0100286685706,6324,1632,2044,816,0.143,4.5e-05,0.513566433566434
36.0101139985813,6325,1632,2043,816,0.143,4.5e-05,0.513566433566434
36.011412103781,6326,1632,2042,816,0.143,4.5e-05,0.513566433566434
36.0164995394398,6327,1632,2041,816,0.143,4.5e-05,0.513566433566434
36.0177724279666,6328,1632,2040,816,0.143,4.5e-05,0.513566433566434
36.0210265696013,6329,1632,2039,816,0.143,4.5e-05,0.513566433566434
36.0227226445813,6330,1632,2038,816,0.143,4.5e-05,0.513566433566434
36.0235801036284,6331,1632,2037,816,0.143,4.5e-05,0.513566433566434
36.0266096039549,6331,1631,2038,816,0.143,4.5e-05,0.513251748251748
36.0282251600492,6331,1630,2039,816,0.143,4.5e-05,0.512937062937063
36.0287866664534,6332,1630,2038,816,0.143,4.5e-05,0.512937062937063
36.0308431093038,6333,1630,2037,817,0.143,4.5e-05,0.512937062937063
36.0325481408799,6334,1630,2036,817,0.143,4.5e-05,0.512937062937063
36.0429544678189,6335,1630,2035,817,0.143,4.5e-05,0.512937062937063
36.0497045263926,6336,1630,2034,817,0.143,4.5e-05,0.512937062937063
36.0515434240557,6336,1629,2035,817,0.143,4.5e-05,0.512622377622378
36.0587954595363,6337,1629,2034,817,0.143,4.5e-05,0.512622377622378
36.060139952908,6337,1628,2035,817,0.143,4.5e-05,0.512307692307692
36.0608795222678,6338,1628,2034,817,0.143,4.5e-05,0.512307692307692
36.0610342536536,6338,1627,2035,817,0.143,4.5e-05,0.511993006993007
36.0622191681139,6339,1627,2034,817,0.143,4.5e-05,0.511993006993007
36.0665437592664,6340,1627,2033,817,0.143,4.5e-05,0.511993006993007
36.0671044525069,6340,1626,2034,817,0.143,4.5e-05,0.511678321678322
36.0688637841333,6341,1626,2033,817,0.143,4.5e-05,0.511678321678322
36.0709241610278,6342,1626,2032,818,0.143,4.5e-05,0.511678321678322
36.0711966469457,6343,1626,2031,818,0.143,4.5e-05,0.511678321678322
36.0778290800424,6343,1625,2032,818,0.143,4.5e-05,0.511363636363636
36.0783160244813,6343,1624,2033,818,0.143,4.5e-05,0.511048951048951
36.0798790842609,6343,1623,2034,818,0.143,4.5e-05,0.510734265734266
36.0799406644508,6344,1623,2033,818,0.143,4.5e-05,0.510734265734266
36.0809076241661,6345,1623,2032,818,0.143,4.5e-05,0.510734265734266
36.0811993657789,6345,1622,2033,818,0.143,4.5e-05,0.51041958041958
36.0837849448575,6345,1621,2034,818,0.143,4.5e-05,0.510104895104895
36.0909590893288,6346,1621,2033,818,0.143,4.5e-05,0.510104895104895
36.0909676076126,6346,1620,2034,818,0.143,4.5e-05,0.50979020979021
36.0933023354717,6347,1620,2033,818,0.143,4.5e-05,0.50979020979021
36.0943022127449,6348,1620,2032,818,0.143,4.5e-05,0.50979020979021
36.0958486555332,6349,1620,2031,818,0.143,4.5e-05,0.50979020979021
36.0965956215551,6349,1619,2032,818,0.143,4.5e-05,0.509475524475525
36.0967856357573,6349,1618,2033,818,0.143,4.5e-05,0.509160839160839
36.0969238623449,6350,1618,2032,818,0.143,4.5e-05,0.509160839160839
36.098416346666,6350,1617,2033,818,0.143,4.5e-05,0.508846153846154
36.1044772549421,6351,1617,2032,818,0.143,4.5e-05,0.508846153846154
36.1060990688495,6352,1617,2031,818,0.143,4.5e-05,0.508846153846154
36.1075957516529,6353,1617,2030,818,0.143,4.5e-05,0.508846153846154
36.108561304981,6354,1617,2029,818,0.143,4.5e-05,0.508846153846154
36.1088557213176,6355,1617,2028,819,0.143,4.5e-05,0.508846153846154
36.1119279183615,6355,1616,2029,819,0.143,4.5e-05,0.508531468531469
36.1148667737378,6355,1615,2030,819,0.143,4.5e-05,0.508216783216783
36.1159819194356,6356,1615,2029,819,0.143,4.5e-05,0.508216783216783
36.1171331920764,6357,1615,2028,819,0.143,4.5e-05,0.508216783216783
36.1171994331525,6358,1615,2027,819,0.143,4.5e-05,0.508216783216783
36.1184509055077,6358,1614,2028,819,0.143,4.5e-05,0.507902097902098
36.1185905144741,6358,1613,2029,819,0.143,4.5e-05,0.507587412587413
36.1194175827345,6358,1612,2030,819,0.143,4.5e-05,0.507272727272727
36.1202610864851,6359,1612,2029,819,0.143,4.5e-05,0.507272727272727
36.1216103031656,6360,1612,2028,819,0.143,4.5e-05,0.507272727272727
36.122455616357,6361,1612,2027,819,0.143,4.5e-05,0.507272727272727
36.124011424168,6361,1611,2028,819,0.143,4.5e-05,0.506958041958042
36.1281958754875,6362,1611,2027,819,0.143,4.5e-05,0.506958041958042
36.129165790352,6362,1610,2028,819,0.143,4.5e-05,0.506643356643357
36.1306077082363,6363,1610,2027,819,0.143,4.5e-05,0.506643356643357
36.1311301736419,6363,1609,2028,819,0.143,4.5e-05,0.506328671328671
36.1323647026358,6363,1608,2029,819,0.143,4.5e-05,0.506013986013986
36.1328000580279,6363,1607,2030,819,0.143,4.5e-05,0.505699300699301
36.1337359122607,6364,1607,2029,819,0.143,4.5e-05,0.505699300699301
36.1360024919124,6364,1606,2030,819,0.143,4.5e-05,0.505384615384615
36.137993992298,6365,1606,2029,819,0.143,4.5e-05,0.505384615384615
36.1380984332,6365,1605,2030,819,0.143,4.5e-05,0.50506993006993
36.1434070066101,6366,1605,2029,819,0.143,4.5e-05,0.50506993006993
36.1500470167676,6367,1605,2028,819,0.143,4.5e-05,0.50506993006993
36.1529626090697,6368,1605,2027,819,0.143,4.5e-05,0.50506993006993
36.1549118938587,6368,1604,2028,819,0.143,4.5e-05,0.504755244755245
36.1607315729297,6369,1604,2027,819,0.143,4.5e-05,0.504755244755245
36.1614277247294,6370,1604,2026,819,0.143,4.5e-05,0.504755244755245
36.1623321568845,6371,1604,2025,819,0.143,4.5e-05,0.504755244755245
36.1633309927144,6372,1604,2024,819,0.143,4.5e-05,0.504755244755245
36.1644188473804,6373,1604,2023,819,0.143,4.5e-05,0.504755244755245
36.1646840138039,6374,1604,2022,819,0.143,4.5e-05,0.504755244755245
36.1694677750418,6374,1603,2023,819,0.143,4.5e-05,0.50444055944056
36.1729140960362,6374,1602,2024,819,0.143,4.5e-05,0.504125874125874
36.1745415105548,6375,1602,2023,820,0.143,4.5e-05,0.504125874125874
36.1749815231418,6376,1602,2022,820,0.143,4.5e-05,0.504125874125874
36.1753303002803,6377,1602,2021,820,0.143,4.5e-05,0.504125874125874
36.1774237616744,6378,1602,2020,820,0.143,4.5e-05,0.504125874125874
36.1807157094482,6379,1602,2019,820,0.143,4.5e-05,0.504125874125874
36.1833947888836,6380,1602,2018,820,0.143,4.5e-05,0.504125874125874
36.184453939464,6381,1602,2017,820,0.143,4.5e-05,0.504125874125874
36.1861872568109,6382,1602,2016,820,0.143,4.5e-05,0.504125874125874
36.1943168587431,6383,1602,2015,820,0.143,4.5e-05,0.504125874125874
36.1951562315743,6383,1601,2016,820,0.143,4.5e-05,0.503811188811189
36.1955864390217,6384,1601,2015,821,0.143,4.5e-05,0.503811188811189
36.1957897343777,6385,1601,2014,822,0.143,4.5e-05,0.503811188811189
36.1965675665015,6386,1601,2013,822,0.143,4.5e-05,0.503811188811189
36.1974408893053,6387,1601,2012,822,0.143,4.5e-05,0.503811188811189
36.1986355218501,6388,1601,2011,822,0.143,4.5e-05,0.503811188811189
36.1993235241481,6389,1601,2010,823,0.143,4.5e-05,0.503811188811189
36.2006744440363,6390,1601,2009,823,0.143,4.5e-05,0.503811188811189
36.202273045657,6391,1601,2008,824,0.143,4.5e-05,0.503811188811189
36.2029914086083,6391,1600,2009,824,0.143,4.5e-05,0.503496503496504
36.2031082619928,6392,1600,2008,824,0.143,4.5e-05,0.503496503496504
36.2055181861938,6392,1599,2009,824,0.143,4.5e-05,0.503181818181818
36.2115627061558,6392,1598,2010,824,0.143,4.5e-05,0.502867132867133
36.211998103092,6392,1597,2011,824,0.143,4.5e-05,0.502552447552448
36.2145169557708,6392,1596,2012,824,0.143,4.5e-05,0.502237762237762
36.2146380238454,6392,1595,2013,824,0.143,4.5e-05,0.501923076923077
36.2155481495498,6392,1594,2014,824,0.143,4.5e-05,0.501608391608392
36.2157514604851,6393,1594,2013,824,0.143,4.5e-05,0.501608391608392
36.2163791555478,6394,1594,2012,824,0.143,4.5e-05,0.501608391608392
36.2187552137743,6395,1594,2011,824,0.143,4.5e-05,0.501608391608392
36.2196107986768,6396,1594,2010,824,0.143,4.5e-05,0.501608391608392
36.2253590677599,6397,1594,2009,824,0.143,4.5e-05,0.501608391608392
36.2278433927632,6397,1593,2010,824,0.143,4.5e-05,0.501293706293706
36.2307143259318,6397,1592,2011,824,0.143,4.5e-05,0.500979020979021
36.2375071724539,6398,1592,2010,824,0.143,4.5e-05,0.500979020979021
36.2380538410866,6398,1591,2011,824,0.143,4.5e-05,0.500664335664336
36.238186358192,6398,1590,2012,824,0.143,4.5e-05,0.50034965034965
36.2422061274274,6399,1590,2011,824,0.143,4.5e-05,0.50034965034965
36.2465663681059,6400,1590,2010,824,0.143,4.5e-05,0.50034965034965
36.2475904923739,6401,1590,2009,824,0.143,4.5e-05,0.50034965034965
36.2479509795549,6402,1590,2008,825,0.143,4.5e-05,0.50034965034965
36.2599808047976,6403,1590,2007,826,0.143,4.5e-05,0.50034965034965
36.2608003517589,6403,1589,2008,826,0.143,4.5e-05,0.500034965034965
36.2615154156757,6404,1589,2007,826,0.143,4.5e-05,0.500034965034965
36.2624459277012,6404,1588,2008,826,0.143,4.5e-05,0.49972027972028
36.2624761936205,6405,1588,2007,826,0.143,4.5e-05,0.49972027972028
36.2633585141947,6406,1588,2006,826,0.143,4.5e-05,0.49972027972028
36.2635702741151,6407,1588,2005,826,0.143,4.5e-05,0.49972027972028
36.2726928571411,6408,1588,2004,826,0.143,4.5e-05,0.49972027972028
36.2736369352166,6409,1588,2003,826,0.143,4.5e-05,0.49972027972028
36.2748275913718,6409,1587,2004,826,0.143,4.5e-05,0.499405594405594
36.2760319689446,6410,1587,2003,826,0.143,4.5e-05,0.499405594405595
36.2780682343767,6411,1587,2002,826,0.143,4.5e-05,0.499405594405594
36.2858997766533,6412,1587,2001,826,0.143,4.5e-05,0.499405594405595
36.2876933006104,6413,1587,2000,826,0.143,4.5e-05,0.499405594405594
36.2897373237382,6413,1586,2001,826,0.143,4.5e-05,0.499090909090909
36.2898698658655,6413,1585,2002,826,0.143,4.5e-05,0.498776223776224
36.2920760798588,6413,1584,2003,826,0.143,4.5e-05,0.498461538461539
36.292581893256,6413,1583,2004,826,0.143,4.5e-05,0.498146853146853
36.2929169988108,6414,1583,2003,826,0.143,4.5e-05,0.498146853146853
36.2948647310043,6415,1583,2002,826,0.143,4.5e-05,0.498146853146853
36.2954901812375,6416,1583,2001,826,0.143,4.5e-05,0.498146853146853
36.3014965566037,6417,1583,2000,826,0.143,4.5e-05,0.498146853146853
36.3023705344611,6418,1583,1999,826,0.143,4.5e-05,0.498146853146853
36.302814091789,6418,1582,2000,826,0.143,4.5e-05,0.497832167832168
36.3063883379014,6419,1582,1999,826,0.143,4.5e-05,0.497832167832168
36.3065672764228,6420,1582,1998,826,0.143,4.5e-05,0.497832167832168
36.3073746443648,6421,1582,1997,826,0.143,4.5e-05,0.497832167832168
36.3090279514043,6422,1582,1996,827,0.143,4.5e-05,0.497832167832168
36.3113321996964,6423,1582,1995,827,0.143,4.5e-05,0.497832167832168
36.3119745168422,6424,1582,1994,827,0.143,4.5e-05,0.497832167832168
36.3121098051219,6425,1582,1993,827,0.143,4.5e-05,0.497832167832168
36.3128304568646,6425,1581,1994,827,0.143,4.5e-05,0.497517482517483
36.3163396060132,6426,1581,1993,827,0.143,4.5e-05,0.497517482517483
36.317520596571,6426,1580,1994,827,0.143,4.5e-05,0.497202797202797
36.3187341678077,6427,1580,1993,827,0.143,4.5e-05,0.497202797202797
36.322349069593,6428,1580,1992,827,0.143,4.5e-05,0.497202797202797
36.3239382116575,6429,1580,1991,827,0.143,4.5e-05,0.497202797202797
36.3261221517075,6429,1579,1992,827,0.143,4.5e-05,0.496888111888112
36.326576500979,6429,1578,1993,827,0.143,4.5e-05,0.496573426573427
36.3327067844211,6430,1578,1992,827,0.143,4.5e-05,0.496573426573427
36.3352603100576,6431,1578,1991,827,0.143,4.5e-05,0.496573426573427
36.3379516848924,6432,1578,1990,827,0.143,4.5e-05,0.496573426573427
36.3470883043981,6432,1577,1991,827,0.143,4.5e-05,0.496258741258741
36.3495725703864,6433,1577,1990,827,0.143,4.5e-05,0.496258741258741
36.349760616916,6434,1577,1989,828,0.143,4.5e-05,0.496258741258741
36.3503728352112,6434,1576,1990,828,0.143,4.5e-05,0.495944055944056
36.3537514915977,6435,1576,1989,828,0.143,4.5e-05,0.495944055944056
36.355868064372,6436,1576,1988,828,0.143,4.5e-05,0.495944055944056
36.3560328079665,6436,1575,1989,828,0.143,4.5e-05,0.495629370629371
36.3583610599673,6437,1575,1988,828,0.143,4.5e-05,0.495629370629371
36.3750862468462,6438,1575,1987,828,0.143,4.5e-05,0.495629370629371
36.3753617481406,6439,1575,1986,828,0.143,4.5e-05,0.495629370629371
36.3754875282043,6440,1575,1985,828,0.143,4.5e-05,0.495629370629371
36.3759850400936,6441,1575,1984,828,0.143,4.5e-05,0.495629370629371
36.3801583893769,6442,1575,1983,828,0.143,4.5e-05,0.495629370629371
36.3826388858821,6443,1575,1982,828,0.143,4.5e-05,0.495629370629371
36.3852720306397,6443,1574,1983,828,0.143,4.5e-05,0.495314685314685
36.3856573209386,6444,1574,1982,828,0.143,4.5e-05,0.495314685314685
36.3916049071506,6444,1573,1983,828,0.143,4.5e-05,0.495
36.3918858667063,6445,1573,1982,828,0.143,4.5e-05,0.495
36.3923992706392,6445,1572,1983,828,0.143,4.5e-05,0.494685314685315
36.3983174587487,6446,1572,1982,829,0.143,4.5e-05,0.494685314685315
36.3993106029144,6446,1571,1983,829,0.143,4.5e-05,0.49437062937063
36.4015743541286,6447,1571,1982,829,0.143,4.5e-05,0.494370629370629
36.4027310532502,6447,1570,1983,829,0.143,4.5e-05,0.494055944055944
36.4040021275465,6448,1570,1982,829,0.143,4.5e-05,0.494055944055944
36.4051542145198,6449,1570,1981,829,0.143,4.5e-05,0.494055944055944
36.4055340609615,6449,1569,1982,829,0.143,4.5e-05,0.493741258741259
36.4076988180075,6450,1569,1981,829,0.143,4.5e-05,0.493741258741259
36.4125411053932,6451,1569,1980,829,0.143,4.5e-05,0.493741258741259
36.4126741944468,6451,1568,1981,829,0.143,4.5e-05,0.493426573426573
36.4148168849249,6452,1568,1980,829,0.143,4.5e-05,0.493426573426573
36.4190628552404,6453,1568,1979,829,0.143,4.5e-05,0.493426573426573
36.4194979490461,6454,1568,1978,829,0.143,4.5e-05,0.493426573426573
36.4242180306531,6454,1567,1979,829,0.143,4.5e-05,0.493111888111888
36.4275980701977,6455,1567,1978,829,0.143,4.5e-05,0.493111888111888
36.4278259359387,6455,1566,1979,829,0.143,4.5e-05,0.492797202797203
36.429905529152,6456,1566,1978,829,0.143,4.5e-05,0.492797202797203
36.432583059915,6456,1565,1979,829,0.143,4.5e-05,0.492482517482518
36.4330249732305,6457,1565,1978,829,0.143,4.5e-05,0.492482517482518
36.4347689504316,6457,1564,1979,829,0.143,4.5e-05,0.492167832167832
36.4360673720189,6457,1563,1980,829,0.143,4.5e-05,0.491853146853147
36.4370861961259,6458,1563,1979,829,0.143,4.5e-05,0.491853146853147
36.4418136101983,6459,1563,1978,829,0.143,4.5e-05,0.491853146853147
36.4448166782401,6460,1563,1977,829,0.143,4.5e-05,0.491853146853147
36.446312424015,6461,1563,1976,830,0.143,4.5e-05,0.491853146853147
36.4471669341957,6461,1562,1977,830,0.143,4.5e-05,0.491538461538462
36.4478391400641,6462,1562,1976,830,0.143,4.5e-05,0.491538461538462
36.4478868331308,6463,1562,1975,830,0.143,4.5e-05,0.491538461538462
36.4486818281042,6464,1562,1974,830,0.143,4.5e-05,0.491538461538462
36.4487508767831,6465,1562,1973,830,0.143,4.5e-05,0.491538461538462
36.448932327963,6466,1562,1972,830,0.143,4.5e-05,0.491538461538462
36.4523016188127,6467,1562,1971,830,0.143,4.5e-05,0.491538461538462
36.4526001634685,6468,1562,1970,831,0.143,4.5e-05,0.491538461538462
36.4568318672362,6469,1562,1969,832,0.143,4.5e-05,0.491538461538462
36.4586336368759,6470,1562,1968,832,0.143,4.5e-05,0.491538461538462
36.4589066494133,6471,1562,1967,832,0.143,4.5e-05,0.491538461538462
36.4594292856874,6471,1561,1968,832,0.143,4.5e-05,0.491223776223776
36.4697029699873,6471,1560,1969,832,0.143,4.5e-05,0.490909090909091
36.4728695181853,6472,1560,1968,832,0.143,4.5e-05,0.490909090909091
36.4766924237491,6473,1560,1967,832,0.143,4.5e-05,0.490909090909091
36.4782359850037,6474,1560,1966,832,0.143,4.5e-05,0.490909090909091
36.4782375676898,6474,1559,1967,832,0.143,4.5e-05,0.490594405594406
36.4880295323895,6475,1559,1966,832,0.143,4.5e-05,0.490594405594406
36.4888813559473,6476,1559,1965,832,0.143,4.5e-05,0.490594405594406
36.4980627073592,6477,1559,1964,832,0.143,4.5e-05,0.490594405594406
36.5006446122295,6477,1558,1965,832,0.143,4.5e-05,0.49027972027972
36.5022924013765,6478,1558,1964,832,0.143,4.5e-05,0.49027972027972
36.5058314636269,6479,1558,1963,833,0.143,4.5e-05,0.49027972027972
36.5084619299027,6480,1558,1962,833,0.143,4.5e-05,0.49027972027972
36.5089689479378,6480,1557,1963,833,0.143,4.5e-05,0.489965034965035
36.5092636518207,6481,1557,1962,833,0.143,4.5e-05,0.489965034965035
36.5108382379245,6481,1556,1963,833,0.143,4.5e-05,0.48965034965035
36.5124283306688,6481,1555,1964,833,0.143,4.5e-05,0.489335664335664
36.5144420077034,6481,1554,1965,833,0.143,4.5e-05,0.489020979020979
36.5174440656912,6481,1553,1966,833,0.143,4.5e-05,0.488706293706294
36.5177261509474,6482,1553,1965,833,0.143,4.5e-05,0.488706293706294
36.5180043902876,6482,1552,1966,833,0.143,4.5e-05,0.488391608391608
36.5184164893825,6483,1552,1965,833,0.143,4.5e-05,0.488391608391608
36.5195367276341,6484,1552,1964,833,0.143,4.5e-05,0.488391608391608
36.5197987977428,6484,1551,1965,833,0.143,4.5e-05,0.488076923076923
36.5209425615421,6485,1551,1964,833,0.143,4.5e-05,0.488076923076923
36.522138568068,6485,1550,1965,833,0.143,4.5e-05,0.487762237762238
36.524483841216,6485,1549,1966,833,0.143,4.5e-05,0.487447552447553
36.5273664795054,6486,1549,1965,833,0.143,4.5e-05,0.487447552447552
36.5282659204457,6487,1549,1964,833,0.143,4.5e-05,0.487447552447553
36.5297735322002,6488,1549,1963,833,0.143,4.5e-05,0.487447552447552
36.5302427296251,6489,1549,1962,833,0.143,4.5e-05,0.487447552447553
36.5318405488565,6489,1548,1963,833,0.143,4.5e-05,0.487132867132867
36.531923936914,6490,1548,1962,833,0.143,4.5e-05,0.487132867132867
36.5330657896261,6490,1547,1963,833,0.143,4.5e-05,0.486818181818182
36.5361258422828,6490,1546,1964,833,0.143,4.5e-05,0.486503496503497
36.5389085178882,6491,1546,1963,833,0.143,4.5e-05,0.486503496503497
36.5420847798194,6492,1546,1962,833,0.143,4.5e-05,0.486503496503497
36.5427537105289,6492,1545,1963,833,0.143,4.5e-05,0.486188811188811
36.5437251473386,6493,1545,1962,833,0.143,4.5e-05,0.486188811188811
36.5483351431027,6494,1545,1961,833,0.143,4.5e-05,0.486188811188811
36.5488939149336,6495,1545,1960,833,0.143,4.5e-05,0.486188811188811
36.5492182918585,6495,1544,1961,833,0.143,4.5e-05,0.485874125874126
36.554802204108,6495,1543,1962,833,0.143,4.5e-05,0.485559440559441
36.5560678306131,6496,1543,1961,833,0.143,4.5e-05,0.485559440559441
36.5565068725346,6497,1543,1960,833,0.143,4.5e-05,0.485559440559441
36.5585586827651,6498,1543,1959,833,0.143,4.5e-05,0.485559440559441
36.561657304086,6499,1543,1958,833,0.143,4.5e-05,0.485559440559441
36.5659232511265,6499,1542,1959,833,0.143,4.5e-05,0.485244755244755
36.5675659793853,6500,1542,1958,833,0.143,4.5e-05,0.485244755244755
36.5682629651209,6500,1541,1959,833,0.143,4.5e-05,0.48493006993007
36.5700443061186,6501,1541,1958,833,0.143,4.5e-05,0.48493006993007
36.5727161269767,6502,1541,1957,833,0.143,4.5e-05,0.48493006993007
36.5730037096563,6503,1541,1956,833,0.143,4.5e-05,0.48493006993007
36.5747134232999,6504,1541,1955,834,0.143,4.5e-05,0.48493006993007
36.5793609427358,6505,1541,1954,834,0.143,4.5e-05,0.48493006993007
36.5806739547481,6506,1541,1953,834,0.143,4.5e-05,0.48493006993007
36.5884799738486,6507,1541,1952,834,0.143,4.5e-05,0.48493006993007
36.5899220500321,6508,1541,1951,834,0.143,4.5e-05,0.48493006993007
36.5914956058526,6508,1540,1952,834,0.143,4.5e-05,0.484615384615385
36.5925800115378,6509,1540,1951,834,0.143,4.5e-05,0.484615384615385
36.5929354422846,6510,1540,1950,834,0.143,4.5e-05,0.484615384615385
36.593812995171,6510,1539,1951,834,0.143,4.5e-05,0.484300699300699
36.5958259277147,6511,1539,1950,834,0.143,4.5e-05,0.484300699300699
36.5972003051143,6512,1539,1949,834,0.143,4.5e-05,0.484300699300699
36.5991700989433,6512,1538,1950,834,0.143,4.5e-05,0.483986013986014
36.5993808547035,6513,1538,1949,835,0.143,4.5e-05,0.483986013986014
36.600208134978,6513,1537,1950,835,0.143,4.5e-05,0.483671328671329
36.6015110891637,6514,1537,1949,835,0.143,4.5e-05,0.483671328671329
36.6054564020416,6514,1536,1950,835,0.143,4.5e-05,0.483356643356643
36.6073651107602,6515,1536,1949,835,0.143,4.5e-05,0.483356643356643
36.6077301425049,6515,1535,1950,835,0.143,4.5e-05,0.483041958041958
36.6093240513215,6516,1535,1949,835,0.143,4.5e-05,0.483041958041958
36.6135225548339,6516,1534,1950,835,0.143,4.5e-05,0.482727272727273
36.6169267001992,6517,1534,1949,835,0.143,4.5e-05,0.482727272727273
36.6181695108473,6518,1534,1948,835,0.143,4.5e-05,0.482727272727273
36.6195635985335,6519,1534,1947,835,0.143,4.5e-05,0.482727272727273
36.6218375182904,6519,1533,1948,835,0.143,4.5e-05,0.482412587412587
36.6221477947554,6519,1532,1949,835,0.143,4.5e-05,0.482097902097902
36.6231533743978,6519,1531,1950,835,0.143,4.5e-05,0.481783216783217
36.6256085460255,6519,1530,1951,835,0.143,4.5e-05,0.481468531468532
36.6257701104929,6519,1529,1952,835,0.143,4.5e-05,0.481153846153846
36.6260787050185,6520,1529,1951,835,0.143,4.5e-05,0.481153846153846
36.627402838691,6521,1529,1950,836,0.143,4.5e-05,0.481153846153846
36.628567464072,6522,1529,1949,836,0.143,4.5e-05,0.481153846153846
36.6336905571096,6522,1528,1950,836,0.143,4.5e-05,0.480839160839161
36.6351154541185,6523,1528,1949,836,0.143,4.5e-05,0.480839160839161
36.6363933123024,6523,1527,1950,836,0.143,4.5e-05,0.480524475524476
36.6377345055826,6523,1526,1951,836,0.143,4.5e-05,0.48020979020979
36.6379941029545,6523,1525,1952,836,0.143,4.5e-05,0.479895104895105
36.6383204678297,6524,1525,1951,836,0.143,4.5e-05,0.479895104895105
36.6389031253201,6525,1525,1950,836,0.143,4.5e-05,0.479895104895105
36.6409796443849,6526,1525,1949,836,0.143,4.5e-05,0.479895104895105
36.6416946011023,6527,1525,1948,836,0.143,4.5e-05,0.479895104895105
36.6456909905911,6528,1525,1947,837,0.143,4.5e-05,0.479895104895105
36.6469794996141,6528,1524,1948,837,0.143,4.5e-05,0.47958041958042
36.6473720948121,6529,1524,1947,837,0.143,4.5e-05,0.47958041958042
36.6475323303639,6530,1524,1946,837,0.143,4.5e-05,0.47958041958042
36.6483050020898,6531,1524,1945,837,0.143,4.5e-05,0.47958041958042
36.6508506960968,6531,1523,1946,837,0.143,4.5e-05,0.479265734265734
36.6510227972254,6532,1523,1945,837,0.143,4.5e-05,0.479265734265734
36.6512045681292,6533,1523,1944,838,0.143,4.5e-05,0.479265734265734
36.654076322266,6534,1523,1943,839,0.143,4.5e-05,0.479265734265734
36.6570475593847,6535,1523,1942,839,0.143,4.5e-05,0.479265734265734
36.6588768259614,6536,1523,1941,839,0.143,4.5e-05,0.479265734265734
36.6600133336712,6537,1523,1940,839,0.143,4.5e-05,0.479265734265734
36.6653286989803,6537,1522,1941,839,0.143,4.5e-05,0.478951048951049
36.6655037794945,6538,1522,1940,839,0.143,4.5e-05,0.478951048951049
36.6668056686245,6539,1522,1939,839,0.143,4.5e-05,0.478951048951049
36.6700385086574,6540,1522,1938,839,0.143,4.5e-05,0.478951048951049
36.6717153464436,6541,1522,1937,839,0.143,4.5e-05,0.478951048951049
36.6776926614196,6542,1522,1936,839,0.143,4.5e-05,0.478951048951049
36.6789803154397,6543,1522,1935,839,0.143,4.5e-05,0.478951048951049
36.6834166966731,6543,1521,1936,839,0.143,4.5e-05,0.478636363636364
36.6924479858994,6543,1520,1937,839,0.143,4.5e-05,0.478321678321678
36.6934623966748,6544,1520,1936,840,0.143,4.5e-05,0.478321678321678
36.695030290799,6545,1520,1935,840,0.143,4.5e-05,0.478321678321678
36.6958110756506,6546,1520,1934,840,0.143,4.5e-05,0.478321678321678
36.6967156542929,6547,1520,1933,840,0.143,4.5e-05,0.478321678321678
36.6978999905464,6548,1520,1932,840,0.143,4.5e-05,0.478321678321678
36.7004248119006,6549,1520,1931,840,0.143,4.5e-05,0.478321678321678
36.7014707254792,6549,1519,1932,840,0.143,4.5e-05,0.478006993006993
36.703570015182,6550,1519,1931,840,0.143,4.5e-05,0.478006993006993
36.7050267936891,6551,1519,1930,840,0.143,4.5e-05,0.478006993006993
36.7071786420229,6552,1519,1929,840,0.143,4.5e-05,0.478006993006993
36.7088721335695,6553,1519,1928,840,0.143,4.5e-05,0.478006993006993
36.7089914385663,6553,1518,1929,840,0.143,4.5e-05,0.477692307692308
36.7104086715166,6554,1518,1928,840,0.143,4.5e-05,0.477692307692308
36.717464044461,6555,1518,1927,841,0.143,4.5e-05,0.477692307692308
36.7180542263436,6556,1518,1926,841,0.143,4.5e-05,0.477692307692308
