T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,T_106,T_107,T_108,T_109,T_110,T_111,T_112,T_113,T_114,T_115,T_116,T_117,T_118,T_119,T_120,T_121,T_122,T_123,T_124,T_125,T_126,T_127,T_128,T_129,T_130,T_131,T_132,T_133,T_134,T_135,T_136,T_137,T_138,T_139,T_140,
1,1,1,4,5,8,7,8,16,18,24,30,32,40,52,62,81,79,96,121,131,151,177,201,214,245,250,288,317,345,370,426,467,513,565,611,660,723,795,918,1029,1164,1291,1443,1551,1689,1819,2018,2212,2346,2544,2709,2722,2666,2633,2527,2443,2411,2327,2221,2155,2147,2063,2078,2048,1938,1988,2023,1963,1891,1754,1664,1535,1367,1261,1152,1016,877,703,608,526,485,472,442,433,414,376,341,323,294,249,218,182,162,142,122,125,109,97,89,84,76,79,76,63,54,52,41,41,40,34,32,31,26,23,17,17,12,10,9,10,7,7,6,5,5,5,6,6,5,4,2,3,3,4,5,8,10,6,6,9,
1,1,1,3,4,6,9,13,17,18,25,30,37,48,62,70,88,106,116,128,139,161,166,188,201,223,269,300,330,353,417,439,480,496,520,522,546,628,735,832,972,1081,1189,1272,1428,1658,1768,1913,2106,2228,2484,2643,2763,2782,2816,2832,2826,2941,2920,2821,2618,2412,2275,2211,2082,2034,1956,1932,1896,1840,1685,1614,1536,1384,1364,1239,1158,1043,948,824,699,635,580,520,481,427,397,381,347,306,280,254,219,184,162,154,135,112,120,116,113,100,90,80,67,62,53,43,31,29,29,27,25,17,12,9,9,9,7,6,4,3,4,4,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,
1,1,3,5,7,8,12,14,22,32,36,47,53,52,66,72,90,101,107,117,128,135,155,168,182,204,258,308,324,367,413,477,531,598,699,765,872,989,1044,1123,1159,1279,1322,1383,1481,1582,1696,1865,2035,2166,2304,2504,2687,2848,2870,2943,2994,2861,2684,2574,2399,2267,2242,2197,2184,2121,2121,2034,1956,1858,1668,1526,1388,1317,1221,1055,976,889,800,745,719,657,608,573,509,416,356,299,270,242,236,217,197,181,169,151,125,105,89,76,69,66,62,54,48,49,51,48,41,35,28,24,20,22,21,18,14,12,12,12,9,11,8,7,6,4,4,4,5,5,5,5,3,2,2,1,1,1,0,0,0,
1,2,3,6,11,14,12,12,17,17,26,34,45,48,57,62,71,79,90,96,102,111,127,141,143,170,193,223,250,297,364,430,510,574,635,720,769,869,965,996,1108,1247,1304,1418,1535,1686,1846,2037,2199,2283,2415,2605,2662,2661,2725,2755,2684,2735,2740,2679,2617,2436,2224,2202,2117,2090,2032,1957,1804,1745,1582,1510,1422,1358,1261,1103,949,838,744,663,603,558,487,446,410,377,336,273,240,199,178,152,138,132,138,126,109,109,108,99,98,97,105,100,99,90,74,67,62,51,43,34,31,28,20,14,11,10,9,8,8,6,5,5,4,4,4,4,4,4,4,4,4,3,2,1,1,1,1,1,1,
1,2,3,5,6,9,10,12,19,28,37,39,40,45,57,57,68,72,87,105,122,141,173,187,214,253,262,293,312,358,408,445,496,555,605,642,709,799,824,922,998,1069,1208,1345,1476,1682,1876,2075,2223,2252,2384,2432,2430,2394,2405,2459,2547,2516,2496,2439,2399,2373,2420,2332,2270,2176,2064,1904,1760,1673,1605,1539,1448,1304,1246,1154,1026,914,831,778,722,647,599,531,474,421,362,303,268,234,197,190,186,176,174,169,154,131,123,102,86,82,77,66,59,44,40,43,35,24,22,20,18,15,19,15,15,11,10,10,10,7,8,9,7,4,6,4,3,3,3,4,4,6,5,7,8,10,8,5,3,
1,2,2,4,4,8,10,10,20,27,41,43,42,46,52,59,59,75,83,95,101,116,125,147,163,179,197,202,229,261,326,390,470,575,672,713,796,844,844,841,961,1030,1180,1338,1492,1617,1789,2038,2176,2241,2387,2500,2687,2791,2816,2778,2789,2723,2651,2591,2614,2529,2425,2349,2199,2088,2006,1930,1859,1777,1656,1612,1589,1519,1376,1231,1126,1010,887,790,731,670,621,585,557,480,431,365,289,255,215,203,180,151,139,135,137,126,108,105,97,93,90,86,72,67,55,48,41,34,26,23,21,15,14,12,10,10,12,11,10,10,7,8,9,6,5,3,3,3,2,2,2,2,1,1,0,0,0,0,0,
1,2,2,6,10,12,12,16,16,17,24,30,41,45,55,70,81,93,92,107,135,150,153,168,173,178,221,276,287,310,353,402,432,501,613,694,807,867,957,1068,1162,1260,1429,1569,1721,1915,2094,2158,2302,2435,2497,2630,2786,2861,2866,2906,2948,3017,2930,2750,2592,2504,2377,2187,2053,1869,1709,1650,1616,1601,1545,1439,1368,1288,1161,1029,947,842,783,686,612,551,510,461,415,368,351,342,304,276,263,232,193,157,124,115,109,100,89,79,67,57,54,39,33,29,26,25,24,20,21,16,14,11,11,11,11,13,12,10,5,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,
1,1,2,3,3,6,7,9,23,22,30,38,51,64,77,89,88,98,120,124,140,165,180,190,194,204,234,268,311,354,412,458,504,571,595,639,697,782,919,1056,1151,1224,1319,1414,1481,1612,1749,1976,2113,2156,2280,2359,2467,2641,2798,2870,2809,2785,2758,2703,2520,2290,2100,2067,1987,1948,1906,1831,1699,1665,1634,1598,1493,1348,1247,1096,962,880,837,731,651,580,515,456,401,356,297,248,228,195,167,136,133,122,106,87,82,63,66,61,53,48,39,36,35,36,32,32,26,30,28,25,21,21,17,16,18,13,11,9,7,8,6,6,8,7,7,4,5,5,5,4,4,2,2,3,3,4,4,3,3,
1,2,2,2,3,6,9,12,16,19,29,38,50,51,62,72,80,86,90,107,120,124,135,154,185,206,226,262,306,336,371,409,479,528,555,629,720,801,896,999,1110,1188,1292,1438,1585,1672,1876,1984,2120,2177,2285,2429,2585,2696,2720,2736,2796,2863,2845,2658,2529,2381,2216,2159,2040,1942,1930,1866,1817,1752,1723,1629,1503,1352,1233,1130,958,859,744,670,611,567,518,468,415,385,368,352,307,282,259,224,211,187,177,166,154,134,119,115,106,92,79,63,56,49,38,37,34,26,23,21,21,16,15,10,8,5,4,4,4,3,3,3,3,3,4,3,3,2,3,2,2,2,3,2,2,1,1,1,1,
1,1,1,3,6,8,8,11,16,23,26,32,37,46,59,66,86,85,91,102,121,124,127,152,168,181,237,252,267,313,342,352,402,457,512,588,709,838,1010,1126,1233,1385,1564,1787,2105,2327,2428,2376,2337,2376,2408,2456,2587,2640,2762,2833,2946,3040,3092,3026,2920,2749,2590,2419,2319,2178,2080,1970,1858,1739,1618,1548,1438,1301,1121,977,927,875,843,815,707,664,602,548,513,515,491,463,415,352,308,271,225,190,155,139,117,101,90,82,84,84,85,80,69,75,65,64,64,64,59,60,56,47,46,44,35,35,27,26,25,26,25,22,20,21,19,18,17,19,16,15,14,11,13,13,14,13,13,10,9,
1,2,2,3,5,9,15,18,29,31,40,47,60,66,73,82,98,103,113,123,144,161,181,198,226,245,279,301,334,393,422,476,540,636,762,893,1037,1156,1230,1244,1277,1370,1416,1549,1614,1775,1962,2172,2418,2695,2922,3091,3199,3187,3182,3175,3031,2811,2723,2655,2534,2367,2335,2215,2148,2020,1935,1941,1861,1725,1628,1547,1413,1252,1140,1063,979,904,822,710,627,565,489,433,386,350,312,288,263,219,197,189,171,164,156,138,133,127,123,118,110,91,88,75,67,62,57,47,44,41,29,24,21,18,13,11,12,10,8,7,5,3,4,5,5,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,
1,2,2,4,6,8,8,9,14,21,28,32,41,40,50,62,73,81,95,109,121,124,145,170,178,193,222,262,260,287,320,355,386,443,503,599,683,726,843,915,1042,1169,1305,1486,1655,1870,2025,2196,2328,2539,2771,3075,3326,3462,3425,3322,3253,3308,3181,3112,3023,2949,2757,2587,2468,2366,2276,2184,2179,2059,1864,1719,1644,1547,1347,1211,1083,992,894,827,763,713,671,622,568,490,434,378,350,297,265,244,223,205,184,183,166,136,123,111,100,90,72,61,50,42,35,32,31,27,21,17,17,14,15,14,11,9,9,7,6,5,2,2,2,3,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,
1,2,3,3,6,10,13,14,17,25,34,38,47,53,54,64,88,100,117,135,145,148,163,181,190,227,254,317,334,359,417,463,519,558,630,705,803,933,1010,1078,1181,1274,1391,1553,1592,1731,1888,2133,2281,2538,2677,2807,2941,2966,2955,2945,3018,3203,3327,3362,3155,2908,2566,2404,2327,2230,2082,1907,1749,1671,1563,1484,1438,1353,1240,1195,1137,1015,958,897,824,769,743,706,592,515,475,431,380,351,308,258,220,181,147,122,103,79,66,54,51,48,47,33,33,27,23,22,18,17,12,8,8,7,8,7,6,7,6,6,8,6,5,5,4,4,4,3,1,1,1,1,1,1,2,3,4,2,1,0,0,
1,1,2,4,4,7,14,14,21,27,37,43,53,61,75,77,86,111,127,145,155,168,190,197,213,227,250,271,310,338,397,433,496,569,637,698,749,845,994,1143,1280,1355,1427,1506,1685,1821,2109,2391,2591,2700,2745,2667,2701,2773,2844,3080,3166,3149,3192,2969,2870,2763,2558,2355,2125,2019,1946,1935,1875,1752,1593,1456,1282,1202,1139,1023,947,849,741,663,583,532,458,438,406,364,329,293,290,257,238,218,201,195,173,152,136,116,94,81,63,52,42,36,32,33,31,25,22,16,15,14,14,13,13,12,11,10,10,11,10,11,11,12,13,12,12,11,8,7,8,8,7,5,2,2,2,2,2,2,1,
1,2,3,4,6,8,10,9,15,21,28,32,46,48,62,64,74,88,96,104,114,126,143,174,181,202,206,231,251,273,310,341,385,439,508,587,675,808,967,1063,1218,1409,1619,1877,2193,2465,2548,2732,2812,2895,2929,2950,2941,2990,3130,3133,3082,3001,2941,2797,2736,2533,2480,2347,2259,2187,2099,1990,1910,1747,1655,1524,1378,1224,1146,1023,925,868,766,661,594,542,515,478,432,405,343,297,260,214,197,182,166,158,158,155,155,144,127,115,100,86,72,70,62,47,38,34,29,30,26,24,21,22,19,15,14,12,10,8,5,6,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,2,4,4,10,11,11,13,23,33,36,41,50,58,63,74,81,87,107,129,143,152,174,193,214,251,299,350,371,428,508,566,636,706,784,879,974,999,1125,1252,1334,1498,1711,1885,2029,2142,2252,2357,2492,2582,2657,2660,2768,2912,3081,3157,3232,3255,3066,3065,2983,2841,2738,2606,2546,2569,2514,2370,2152,2010,1848,1673,1540,1345,1165,1046,974,936,855,838,754,661,577,519,465,431,381,339,301,257,240,205,172,155,136,115,104,100,98,94,82,86,84,79,73,64,51,47,46,38,31,24,20,14,9,12,10,7,6,7,7,7,6,7,7,5,5,3,3,3,2,1,1,1,1,0,0,0,0,0,
1,1,1,3,5,9,11,12,15,19,26,36,43,54,58,69,93,106,115,134,136,151,163,199,239,254,291,334,360,399,428,466,545,611,651,695,743,815,899,1049,1205,1379,1613,1942,2123,2227,2326,2452,2545,2724,2876,3078,3260,3207,3209,3176,3146,3025,2977,2710,2473,2307,2326,2392,2506,2567,2544,2468,2260,2069,1863,1647,1494,1375,1278,1155,1090,989,888,824,776,675,619,569,541,480,450,397,336,303,264,242,210,195,193,166,145,122,101,91,77,64,60,56,53,53,49,40,35,33,30,28,27,23,19,18,14,15,13,10,9,12,13,13,10,9,6,4,5,5,2,1,0,0,0,0,0,0,0,0,0,
1,1,1,3,5,9,11,12,15,19,26,36,43,54,58,69,93,106,115,134,136,151,163,199,239,254,291,334,360,399,428,466,545,611,651,695,743,815,899,1049,1205,1379,1613,1942,2123,2227,2326,2452,2545,2724,2876,3078,3260,3207,3209,3176,3146,3025,2977,2710,2473,2307,2326,2392,2506,2567,2544,2468,2260,2069,1863,1647,1494,1375,1278,1155,1090,989,888,824,776,675,619,569,541,480,450,397,336,303,264,242,210,195,193,166,145,122,101,91,77,64,60,56,53,53,49,40,35,33,30,28,27,23,19,18,14,15,13,10,9,12,13,13,10,9,6,4,5,5,2,1,0,0,0,0,0,0,0,0,0,
1,2,2,5,8,10,15,16,23,32,42,53,59,63,72,77,93,108,125,136,145,165,183,185,192,207,211,228,251,300,339,388,444,519,585,672,781,875,1001,1138,1339,1553,1680,1869,2043,2292,2419,2530,2639,2764,2860,2933,2818,2899,2949,3152,3309,3446,3342,3276,3278,3224,2975,2782,2599,2449,2312,2232,2130,2060,1993,1915,1787,1682,1520,1433,1305,1131,1016,926,889,790,703,641,574,524,456,375,311,274,229,203,184,168,163,142,133,119,100,80,76,65,58,51,49,45,44,38,35,32,22,22,20,18,19,20,19,15,16,14,13,11,8,7,6,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,2,4,5,10,10,13,22,25,32,36,52,48,58,74,78,89,110,126,119,136,140,164,207,236,272,309,312,337,368,415,448,532,603,659,732,851,947,1144,1277,1435,1625,1802,2060,2213,2284,2366,2456,2563,2744,2974,3136,3378,3544,3479,3409,3349,3272,3181,3026,2810,2649,2485,2404,2396,2449,2417,2421,2246,2052,1887,1756,1646,1457,1260,1091,930,804,696,620,559,508,473,448,421,378,357,331,301,276,263,225,217,202,192,180,172,136,115,103,91,91,82,76,65,64,59,49,44,34,33,26,20,18,13,11,9,8,8,8,7,7,7,7,3,3,3,4,4,2,1,0,0,0,0,0,0,0,0,0,
1,1,1,3,4,7,6,9,13,22,27,34,43,46,58,74,97,120,148,159,165,184,185,206,224,227,246,275,314,341,344,372,405,442,475,537,644,723,822,987,1212,1435,1618,1853,2006,2116,2205,2460,2665,2795,2957,3131,3103,3030,3082,3118,3244,3180,3067,2866,2662,2538,2364,2270,2172,2160,2106,2198,2195,2216,2058,1932,1848,1671,1451,1262,1071,972,899,791,727,663,602,544,491,435,375,308,289,276,237,225,209,175,151,132,119,93,77,71,71,73,56,55,53,42,31,24,23,20,20,22,21,24,19,14,11,8,10,9,8,6,8,7,7,6,6,6,6,5,6,4,2,1,1,1,1,1,1,1,1,
1,1,1,3,4,6,8,8,12,17,21,26,37,50,60,66,73,75,85,94,101,124,129,140,164,186,215,258,260,302,339,372,408,486,579,656,758,881,986,1092,1165,1297,1426,1603,1860,2056,2306,2477,2635,2693,2631,2569,2676,2845,3051,3392,3588,3738,3702,3487,3333,3106,2886,2740,2635,2580,2649,2497,2287,2125,1956,1834,1637,1522,1388,1264,1133,1010,858,777,711,656,593,566,499,464,409,352,297,272,259,238,213,200,180,185,187,177,172,175,167,159,148,127,125,101,84,68,53,51,44,35,31,27,21,18,20,22,18,16,10,10,7,7,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,3,2,3,6,8,8,13,17,24,29,36,39,48,64,75,93,103,133,138,143,160,165,178,209,227,258,296,348,429,492,590,672,765,848,987,1079,1225,1401,1579,1745,1810,1933,2143,2292,2523,2668,2927,3005,3082,3195,3288,3297,3316,3253,3064,2987,2969,2974,2819,2714,2669,2594,2470,2394,2266,2136,2054,1990,1959,1909,1800,1692,1545,1399,1263,1104,1008,922,831,788,716,643,579,520,441,373,336,310,291,253,226,198,178,152,141,117,104,82,73,76,67,67,59,62,56,50,38,36,31,25,22,19,16,13,10,10,8,6,5,6,5,5,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
