"t","R","S","I","psi"
"44.5344199715562","12038","3859","4103","2541"
"44.5351526565478","12039","3859","4102","2541"
"44.5358009642444","12039","3859","4102","2542"
"44.5360155814082","12039","3858","4103","2542"
"44.5381069470699","12040","3858","4102","2542"
"44.538957648686","12040","3857","4103","2542"
"44.5407125564086","12041","3857","4102","2542"
"44.5408464066564","12041","3857","4102","2543"
"44.5412273091862","12041","3856","4103","2543"
"44.5420150467044","12041","3856","4103","2544"
"44.5422046757639","12042","3856","4102","2544"
"44.5454409394335","12043","3856","4101","2544"
"44.5462081090355","12044","3856","4100","2544"
"44.546790505914","12045","3856","4099","2544"
"44.5473267714624","12046","3856","4098","2544"
"44.5479768180609","12046","3855","4099","2544"
"44.5496814092643","12046","3854","4100","2544"
"44.5506863244595","12047","3854","4099","2544"
"44.5508886095221","12048","3854","4098","2544"
"44.5513523530919","12049","3854","4097","2544"
"44.5517998482927","12050","3854","4096","2544"
"44.5522134230606","12050","3853","4097","2544"
"44.5563642600624","12051","3853","4096","2544"
"44.5594648565759","12052","3853","4095","2544"
"44.5601906577809","12053","3853","4094","2544"
"44.5606779407816","12054","3853","4093","2544"
"44.5618085092444","12054","3852","4094","2544"
"44.5648875674405","12055","3852","4093","2544"
"44.5652464877025","12056","3852","4092","2544"
"44.5676433065422","12056","3851","4093","2544"
"44.5681205490065","12056","3850","4094","2544"
"44.5681840223492","12057","3850","4093","2544"
"44.5688555569421","12057","3849","4094","2544"
"44.5693803014215","12057","3849","4094","2545"
"44.5696581467354","12057","3849","4094","2546"
"44.5705440384085","12057","3848","4095","2546"
"44.5706603787684","12057","3848","4095","2547"
"44.5717944288157","12058","3848","4094","2547"
"44.5723616668784","12059","3848","4093","2547"
"44.5739087363564","12060","3848","4092","2547"
"44.5741758496463","12061","3848","4091","2547"
"44.577015944735","12062","3848","4090","2547"
"44.578131843735","12063","3848","4089","2547"
"44.5782034307326","12063","3848","4089","2548"
"44.5782197720288","12063","3847","4090","2548"
"44.5806830054238","12064","3847","4089","2548"
"44.5813852150291","12065","3847","4088","2548"
"44.5816157165028","12065","3846","4089","2548"
"44.5818342211897","12066","3846","4088","2548"
"44.583020356078","12067","3846","4087","2548"
"44.5857015526871","12068","3846","4086","2548"
"44.5870010913126","12069","3846","4085","2548"
"44.5870113027946","12070","3846","4084","2548"
"44.5883355282318","12071","3846","4083","2548"
"44.588820658061","12072","3846","4082","2548"
"44.5901331934799","12072","3846","4082","2549"
"44.5919522736313","12072","3846","4082","2550"
"44.5930347197304","12073","3846","4081","2550"
"44.5947646249058","12073","3845","4082","2550"
"44.5953218204459","12073","3844","4083","2550"
"44.5959274536717","12073","3843","4084","2550"
"44.595958420384","12074","3843","4083","2550"
"44.5964711116528","12074","3842","4084","2550"
"44.597321534118","12074","3842","4084","2551"
"44.597678682949","12074","3841","4085","2551"
"44.5985818680569","12074","3841","4085","2552"
"44.6000844551339","12075","3841","4084","2552"
"44.6005109942995","12075","3841","4084","2553"
"44.6015786927414","12075","3841","4084","2554"
"44.6017819326318","12075","3840","4085","2554"
"44.6018598929754","12075","3840","4085","2555"
"44.6046794402605","12075","3840","4085","2556"
"44.604811176181","12076","3840","4084","2556"
"44.6053071326033","12077","3840","4083","2556"
"44.605426116595","12077","3839","4084","2556"
"44.6073853935683","12077","3838","4085","2556"
"44.608210941511","12078","3838","4084","2556"
"44.6084356115088","12078","3837","4085","2556"
"44.6097420379771","12079","3837","4084","2556"
"44.6099793909011","12079","3836","4085","2556"
"44.6100022659554","12079","3836","4085","2557"
"44.6121487343482","12079","3836","4085","2558"
"44.6124524097541","12079","3835","4086","2558"
"44.6130523624645","12080","3835","4085","2558"
"44.6133147808818","12081","3835","4084","2558"
"44.6152706767563","12081","3835","4084","2559"
"44.6153910784897","12081","3834","4085","2559"
"44.6154904063004","12082","3834","4084","2559"
"44.6158985921085","12083","3834","4083","2559"
"44.6162565444243","12083","3833","4084","2559"
"44.6168841417509","12083","3833","4084","2560"
"44.6169989052699","12083","3832","4085","2560"
"44.6177580289492","12084","3832","4084","2560"
"44.6183859431335","12085","3832","4083","2560"
"44.6186018132821","12086","3832","4082","2560"
"44.6187981498475","12086","3831","4083","2560"
"44.6206389090548","12086","3830","4084","2560"
"44.6221408745954","12086","3829","4085","2560"
"44.6231155734867","12087","3829","4084","2560"
"44.624316854313","12088","3829","4083","2560"
"44.6247072612961","12089","3829","4082","2560"
"44.6251922749691","12089","3828","4083","2560"
"44.6255385234384","12090","3828","4082","2560"
"44.6261319165718","12090","3827","4083","2560"
"44.6274109395552","12090","3827","4083","2561"
"44.6277857801597","12090","3827","4083","2562"
"44.6278533362651","12091","3827","4082","2562"
"44.6290303360461","12091","3827","4082","2563"
"44.63055443333","12091","3826","4083","2563"
"44.631170225168","12091","3825","4084","2563"
"44.6314299978539","12091","3825","4084","2564"
"44.6322975682843","12091","3824","4085","2564"
"44.6325740982275","12092","3824","4084","2564"
"44.6326053949484","12093","3824","4083","2564"
"44.6332875288029","12094","3824","4082","2564"
"44.6355065872445","12094","3823","4083","2564"
"44.6364587967562","12095","3823","4082","2564"
"44.6391974424926","12095","3822","4083","2564"
"44.639730863322","12096","3822","4082","2564"
"44.640245006864","12097","3822","4081","2564"
"44.6404512152891","12098","3822","4080","2564"
"44.6408607409556","12098","3821","4081","2564"
"44.6415366310945","12098","3821","4081","2565"
"44.6419148428076","12099","3821","4080","2565"
"44.642191162812","12100","3821","4079","2565"
"44.6425072571822","12101","3821","4078","2565"
"44.6426483723941","12102","3821","4077","2565"
"44.6444639762855","12103","3821","4076","2565"
"44.6446719421277","12104","3821","4075","2565"
"44.6454841556896","12105","3821","4074","2565"
"44.6459242019402","12105","3820","4075","2565"
"44.6466283745379","12105","3820","4075","2566"
"44.646723805882","12105","3820","4075","2567"
"44.6480315758562","12106","3820","4074","2567"
"44.6485348521624","12106","3819","4075","2567"
"44.6487033960635","12107","3819","4074","2567"
"44.6489888161659","12108","3819","4073","2567"
"44.6515848607997","12109","3819","4072","2567"
"44.6531538259525","12109","3819","4072","2568"
"44.6532012445244","12110","3819","4071","2568"
"44.6542468350172","12111","3819","4070","2568"
"44.6544225012416","12111","3818","4071","2568"
"44.6545990446925","12112","3818","4070","2568"
"44.6546684165332","12113","3818","4069","2568"
"44.6550430489836","12113","3818","4069","2569"
"44.655711110282","12113","3818","4069","2570"
"44.6560910029233","12113","3817","4070","2570"
"44.65632901158","12114","3817","4069","2570"
"44.6564198990561","12114","3816","4070","2570"
"44.656675337099","12115","3816","4069","2570"
"44.6568689176181","12115","3815","4070","2570"
"44.6581414415668","12115","3815","4070","2571"
"44.6582488371979","12116","3815","4069","2571"
"44.6590394483248","12116","3815","4069","2572"
"44.6590552958179","12116","3814","4070","2572"
"44.6597952573576","12117","3814","4069","2572"
"44.6598508949276","12118","3814","4068","2572"
"44.6611925424416","12118","3814","4068","2573"
"44.662008287856","12119","3814","4067","2573"
"44.6630583479156","12120","3814","4066","2573"
"44.6641171319486","12121","3814","4065","2573"
"44.6655642850493","12122","3814","4064","2573"
"44.6661199707259","12122","3813","4065","2573"
"44.6669100822576","12123","3813","4064","2573"
"44.6671188364928","12123","3813","4064","2574"
"44.6672676282102","12123","3812","4065","2574"
"44.6681942419002","12123","3812","4065","2575"
"44.6685582831997","12123","3811","4066","2575"
"44.6687236748615","12123","3811","4066","2576"
"44.6687873799131","12123","3811","4066","2577"
"44.6700209040783","12124","3811","4065","2577"
"44.6702273791567","12124","3810","4066","2577"
"44.6709761810031","12124","3809","4067","2577"
"44.6720205829433","12124","3808","4068","2577"
"44.6724640561558","12124","3807","4069","2577"
"44.6764765251154","12125","3807","4068","2577"
"44.676632201534","12126","3807","4067","2577"
"44.6789872317299","12127","3807","4066","2577"
"44.6794727069137","12127","3807","4066","2578"
"44.6798174918057","12128","3807","4065","2578"
"44.6806498641046","12129","3807","4064","2578"
"44.6810923563393","12130","3807","4063","2578"
"44.6815977780738","12130","3806","4064","2578"
"44.6819644768558","12130","3806","4064","2579"
"44.6825269902278","12130","3806","4064","2580"
"44.6831207602664","12131","3806","4063","2580"
"44.6832286144429","12132","3806","4062","2580"
"44.68460082239","12133","3806","4061","2580"
"44.6848586643055","12134","3806","4060","2580"
"44.6848662833253","12134","3805","4061","2580"
"44.6879222799247","12135","3805","4060","2580"
"44.6880591106527","12136","3805","4059","2580"
"44.6880809399307","12136","3805","4059","2581"
"44.6883712429189","12137","3805","4058","2581"
"44.6893591999595","12137","3805","4058","2582"
"44.6893911280361","12137","3805","4058","2583"
"44.6912518909362","12137","3804","4059","2583"
"44.6916962469313","12137","3803","4060","2583"
"44.6917027158364","12137","3802","4061","2583"
"44.6918906600182","12137","3801","4062","2583"
"44.6929754815341","12138","3801","4061","2583"
"44.6931005001913","12138","3800","4062","2583"
"44.6931511697137","12138","3800","4062","2584"
"44.6931677611724","12138","3799","4063","2584"
"44.6935988847732","12138","3798","4064","2584"
"44.6940822898568","12138","3797","4065","2584"
"44.6942625257843","12139","3797","4064","2584"
"44.6979082409145","12139","3797","4064","2585"
"44.6996990550782","12140","3797","4063","2585"
"44.7002226618994","12141","3797","4062","2585"
"44.7003870163911","12141","3796","4063","2585"
"44.7006781563672","12141","3795","4064","2585"
"44.700809540558","12142","3795","4063","2585"
"44.7008647999594","12143","3795","4062","2585"
"44.7012688105728","12143","3795","4062","2586"
"44.7018308563105","12143","3795","4062","2587"
"44.7018894171397","12143","3794","4063","2587"
"44.7021362746981","12144","3794","4062","2587"
"44.7037488553114","12145","3794","4061","2587"
"44.7040813612827","12146","3794","4060","2587"
"44.7109425799997","12147","3794","4059","2587"
"44.7109563408137","12147","3794","4059","2588"
"44.7125388421388","12147","3794","4059","2589"
"44.7142379862461","12147","3793","4060","2589"
"44.7145461700383","12147","3792","4061","2589"
"44.7155201110546","12148","3792","4060","2589"
"44.7156082323867","12149","3792","4059","2589"
"44.7177622533651","12150","3792","4058","2589"
"44.7182757783348","12151","3792","4057","2589"
"44.7187369225893","12151","3791","4058","2589"
"44.7198861045875","12151","3790","4059","2589"
"44.7200654522493","12151","3790","4059","2590"
"44.7217764828084","12152","3790","4058","2590"
"44.7222212654295","12152","3789","4059","2590"
"44.7227600584592","12153","3789","4058","2590"
"44.7228374954173","12154","3789","4057","2590"
"44.7235214536366","12154","3788","4058","2590"
"44.7250063446581","12155","3788","4057","2590"
"44.7269572833773","12156","3788","4056","2590"
"44.7277719201174","12156","3787","4057","2590"
"44.727838168688","12157","3787","4056","2590"
"44.7280797518101","12157","3787","4056","2591"
"44.728113819858","12158","3787","4055","2591"
"44.7284327135567","12159","3787","4054","2591"
"44.7306382644707","12159","3786","4055","2591"
"44.7306960845889","12160","3786","4054","2591"
"44.7315283659702","12160","3785","4055","2591"
"44.7321595966896","12161","3785","4054","2591"
"44.734619028364","12162","3785","4053","2591"
"44.7347169018485","12162","3784","4054","2591"
"44.735045468924","12163","3784","4053","2591"
"44.7354677723902","12163","3783","4054","2591"
"44.7356477998323","12163","3782","4055","2591"
"44.7363079154338","12164","3782","4054","2591"
"44.7366942578644","12165","3782","4053","2591"
"44.7371207431882","12166","3782","4052","2591"
"44.7371876262296","12166","3781","4053","2591"
"44.73719713924","12166","3780","4054","2591"
"44.7373696996287","12166","3780","4054","2592"
"44.7387348708585","12166","3780","4054","2593"
"44.7431822382447","12166","3780","4054","2594"
"44.7439123883202","12166","3779","4055","2594"
"44.7441961425689","12166","3779","4055","2595"
"44.7456870016364","12166","3779","4055","2596"
"44.746245002647","12166","3778","4056","2596"
"44.7464016895455","12167","3778","4055","2596"
"44.7478248747862","12168","3778","4054","2596"
"44.7480637745238","12169","3778","4053","2596"
"44.7488343796541","12169","3777","4054","2596"
"44.7492712039329","12170","3777","4053","2596"
"44.752269083536","12171","3777","4052","2596"
"44.7523049446378","12172","3777","4051","2596"
"44.7523478259817","12172","3776","4052","2596"
"44.7528342644715","12172","3775","4053","2596"
"44.754967483785","12173","3775","4052","2596"
"44.7549713042173","12173","3774","4053","2596"
"44.755580706009","12174","3774","4052","2596"
"44.7577153318745","12175","3774","4051","2596"
"44.7581973686324","12176","3774","4050","2596"
"44.7587081820465","12177","3774","4049","2596"
"44.7591730611261","12177","3774","4049","2597"
"44.7618055591658","12178","3774","4048","2597"
"44.7621363022461","12179","3774","4047","2597"
"44.7639589369453","12180","3774","4046","2597"
"44.7647565425902","12180","3773","4047","2597"
"44.7674019217589","12180","3772","4048","2597"
"44.7676257542486","12181","3772","4047","2597"
"44.7677594001955","12182","3772","4046","2597"
"44.7694815282782","12182","3771","4047","2597"
"44.7697310212625","12183","3771","4046","2597"
"44.7702650446444","12183","3770","4047","2597"
"44.7705533526173","12183","3769","4048","2597"
"44.771120830914","12184","3769","4047","2597"
"44.7718438181123","12184","3768","4048","2597"
"44.7742237845265","12185","3768","4047","2597"
"44.7749055084913","12185","3767","4048","2597"
"44.774924725002","12185","3767","4048","2598"
"44.7768010094639","12186","3767","4047","2598"
"44.7771315413026","12186","3767","4047","2599"
"44.7812471640436","12187","3767","4046","2599"
"44.7815214113393","12187","3766","4047","2599"
"44.7833562989946","12187","3765","4048","2599"
"44.7855182670711","12187","3765","4048","2600"
"44.7859244744129","12188","3765","4047","2600"
"44.7891347139176","12188","3765","4047","2601"
"44.7895965049408","12188","3765","4047","2602"
"44.7914718948241","12188","3764","4048","2602"
"44.7916834048804","12188","3763","4049","2602"
"44.7922595421822","12189","3763","4048","2602"
"44.7928020112059","12189","3763","4048","2603"
"44.79348795492","12190","3763","4047","2603"
"44.7947760165957","12190","3762","4048","2603"
"44.7952496443623","12191","3762","4047","2603"
"44.7954725421136","12192","3762","4046","2603"
"44.7958766038439","12193","3762","4045","2603"
"44.7960403816116","12193","3761","4046","2603"
"44.7968300248975","12194","3761","4045","2603"
"44.7975022024236","12194","3760","4046","2603"
"44.7989046107286","12195","3760","4045","2603"
"44.8002432564972","12196","3760","4044","2603"
"44.8010042790737","12196","3759","4045","2603"
"44.8016013886179","12196","3758","4046","2603"
"44.8017043949664","12197","3758","4045","2603"
"44.8019946080972","12198","3758","4044","2603"
"44.8020915247278","12198","3758","4044","2604"
"44.8022219175167","12198","3757","4045","2604"
"44.8030061658684","12198","3757","4045","2605"
"44.8053365244981","12199","3757","4044","2605"
"44.8053925266335","12199","3757","4044","2606"
"44.8062525236456","12199","3756","4045","2606"
"44.8070365803359","12200","3756","4044","2606"
"44.8082909757802","12200","3755","4045","2606"
"44.8101119622591","12201","3755","4044","2606"
"44.8125115144359","12202","3755","4043","2606"
"44.8137559892984","12202","3754","4044","2606"
"44.8141295874747","12202","3754","4044","2607"
"44.8156512316983","12202","3753","4045","2607"
"44.816754726716","12203","3753","4044","2607"
"44.8178602360438","12203","3752","4045","2607"
"44.8186310835381","12203","3751","4046","2607"
"44.8195835140015","12204","3751","4045","2607"
"44.8198836204313","12205","3751","4044","2607"
"44.8198842068705","12206","3751","4043","2607"
"44.8213638773357","12206","3750","4044","2607"
"44.8215843165883","12206","3749","4045","2607"
"44.8241820741395","12207","3749","4044","2607"
"44.8269486479066","12207","3748","4045","2607"
"44.827376921383","12208","3748","4044","2607"
"44.8282214983585","12208","3747","4045","2607"
"44.8288547304042","12209","3747","4044","2607"
"44.8298734293392","12209","3746","4045","2607"
"44.8308122787891","12210","3746","4044","2607"
"44.8310139509341","12210","3746","4044","2608"
"44.8315105760891","12210","3745","4045","2608"
"44.8326795245747","12211","3745","4044","2608"
"44.8332463606127","12211","3745","4044","2609"
"44.8346806243483","12212","3745","4043","2609"
"44.834748267243","12212","3745","4043","2610"
"44.8378356447576","12213","3745","4042","2610"
"44.8383367059909","12214","3745","4041","2610"
"44.8383859147468","12214","3744","4042","2610"
"44.8384349584266","12215","3744","4041","2610"
"44.8395181710044","12216","3744","4040","2610"
"44.8401180290484","12216","3743","4041","2610"
"44.8418309205748","12217","3743","4040","2610"
"44.843015510513","12217","3743","4040","2611"
"44.8432734599418","12217","3742","4041","2611"
"44.8437444995193","12217","3741","4042","2611"
"44.8438380973293","12218","3741","4041","2611"
"44.8445153607019","12219","3741","4040","2611"
"44.8464124796663","12220","3741","4039","2611"
"44.8469565607779","12221","3741","4038","2611"
"44.8477232518807","12221","3740","4039","2611"
"44.847873440849","12221","3739","4040","2611"
"44.8480796761166","12221","3739","4040","2612"
"44.8504674688529","12221","3739","4040","2613"
"44.85056274472","12221","3738","4041","2613"
"44.8507433213789","12221","3737","4042","2613"
"44.8516337372824","12221","3736","4043","2613"
"44.8522123325904","12222","3736","4042","2613"
"44.8522227746092","12223","3736","4041","2613"
"44.852706652692","12223","3736","4041","2614"
"44.8527482223878","12224","3736","4040","2614"
"44.8546835200915","12225","3736","4039","2614"
"44.855743922185","12225","3735","4040","2614"
"44.8563296543536","12225","3734","4041","2614"
"44.856404239528","12226","3734","4040","2614"
"44.8565189293014","12227","3734","4039","2614"
"44.8583922952968","12228","3734","4038","2614"
"44.8605523456255","12229","3734","4037","2614"
"44.8627941597185","12229","3734","4037","2615"
"44.8641229044137","12229","3733","4038","2615"
"44.864509622173","12230","3733","4037","2615"
"44.8647458481155","12230","3732","4038","2615"
"44.8670750887983","12231","3732","4037","2615"
"44.868733191511","12232","3732","4036","2615"
"44.8691105921927","12232","3731","4037","2615"
"44.8693858292185","12233","3731","4036","2615"
"44.8719290333789","12234","3731","4035","2615"
"44.8728388390915","12235","3731","4034","2615"
"44.8734581954486","12236","3731","4033","2615"
"44.8738253790216","12237","3731","4032","2615"
"44.8744587024018","12237","3730","4033","2615"
"44.8745909993656","12237","3730","4033","2616"
"44.8750334636793","12237","3730","4033","2617"
"44.875497769125","12238","3730","4032","2617"
"44.8766350378569","12239","3730","4031","2617"
"44.8772372508853","12240","3730","4030","2617"
"44.8780614377788","12240","3730","4030","2618"
"44.8782223120791","12240","3730","4030","2619"
"44.8814452208517","12240","3729","4031","2619"
"44.8824352831405","12241","3729","4030","2619"
"44.8843681892113","12242","3729","4029","2619"
"44.8859035240332","12243","3729","4028","2619"
"44.8865385039313","12243","3728","4029","2619"
"44.8866747177258","12244","3728","4028","2619"
"44.8888041649662","12245","3728","4027","2619"
"44.8908353763479","12246","3728","4026","2619"
"44.8918710957659","12246","3727","4027","2619"
"44.8926630608266","12247","3727","4026","2619"
"44.8933560063739","12248","3727","4025","2619"
"44.8935604973441","12249","3727","4024","2619"
"44.8942267221894","12249","3726","4025","2619"
"44.8951457461769","12250","3726","4024","2619"
"44.8961333878268","12251","3726","4023","2619"
"44.896140715336","12252","3726","4022","2619"
"44.8967622000936","12252","3726","4022","2620"
"44.8969329583541","12252","3725","4023","2620"
"44.8972689476329","12252","3725","4023","2621"
"44.8980789883085","12252","3724","4024","2621"
"44.8986114140734","12253","3724","4023","2621"
"44.8990343700133","12254","3724","4022","2621"
"44.8998400911557","12255","3724","4021","2621"
"44.8999812028682","12255","3724","4021","2622"
"44.9003352870754","12255","3723","4022","2622"
"44.9006204835254","12256","3723","4021","2622"
"44.9009258454429","12257","3723","4020","2622"
"44.9016701765366","12258","3723","4019","2622"
"44.9028675865466","12259","3723","4018","2622"
"44.9040605929981","12259","3722","4019","2622"
"44.9042896474918","12259","3722","4019","2623"
"44.9045457584052","12259","3722","4019","2624"
"44.9048767669432","12260","3722","4018","2624"
"44.9069912389288","12261","3722","4017","2624"
"44.90847110534","12261","3721","4018","2624"
"44.9097612532911","12261","3720","4019","2624"
"44.9115357193745","12261","3719","4020","2624"
"44.9120032184819","12261","3719","4020","2625"
"44.9120553714698","12262","3719","4019","2625"
"44.9126361671337","12263","3719","4018","2625"
"44.9135435647427","12264","3719","4017","2625"
"44.9145263601888","12265","3719","4016","2625"
"44.9145958745247","12266","3719","4015","2625"
"44.9147140913092","12266","3719","4015","2626"
"44.9151888401069","12267","3719","4014","2626"
"44.9155866931715","12267","3718","4015","2626"
"44.9183301629055","12267","3717","4016","2626"
"44.9194457748401","12267","3716","4017","2626"
"44.9201346623002","12267","3715","4018","2626"
"44.922108578472","12268","3715","4017","2626"
"44.9251223580632","12268","3714","4018","2626"
"44.9252329839744","12269","3714","4017","2626"
"44.9253519437339","12270","3714","4016","2626"
"44.9255057236727","12270","3714","4016","2627"
"44.9286478996786","12271","3714","4015","2627"
"44.928715186755","12272","3714","4014","2627"
"44.9292407198133","12272","3713","4015","2627"
"44.9303720336056","12272","3712","4016","2627"
"44.9305372111947","12273","3712","4015","2627"
"44.9307655651577","12274","3712","4014","2627"
"44.9320498069791","12275","3712","4013","2627"
"44.9330235752954","12275","3711","4014","2627"
"44.9334657650893","12275","3710","4015","2627"
"44.935010130432","12275","3709","4016","2627"
"44.9360601858552","12276","3709","4015","2627"
"44.9378702019414","12277","3709","4014","2627"
"44.9381649652459","12278","3709","4013","2627"
"44.9383622916219","12278","3709","4013","2628"
"44.938472743719","12279","3709","4012","2628"
"44.9385183977361","12279","3709","4012","2629"
"44.939738495806","12280","3709","4011","2629"
"44.9428482663608","12281","3709","4010","2629"
"44.943600941717","12281","3709","4010","2630"
"44.9437751768382","12281","3709","4010","2631"
"44.946212957352","12282","3709","4009","2631"
"44.9470024017583","12282","3708","4010","2631"
"44.9479834829167","12283","3708","4009","2631"
"44.948989921727","12283","3707","4010","2631"
"44.9504798923821","12283","3706","4011","2631"
"44.950867693206","12284","3706","4010","2631"
"44.9511122421983","12285","3706","4009","2631"
"44.9524285097136","12286","3706","4008","2631"
"44.9537652890058","12287","3706","4007","2631"
"44.9540572897117","12288","3706","4006","2631"
"44.9549960279534","12289","3706","4005","2631"
"44.9555962294837","12290","3706","4004","2631"
"44.9560651292557","12291","3706","4003","2631"
"44.9568329019055","12292","3706","4002","2631"
"44.9577162363542","12293","3706","4001","2631"
"44.9592841212503","12293","3706","4001","2632"
"44.9611159312448","12293","3706","4001","2633"
"44.9611283222216","12293","3706","4001","2634"
"44.9614248772064","12294","3706","4000","2634"
"44.9627527002343","12294","3705","4001","2634"
"44.9628252714659","12294","3704","4002","2634"
"44.9629531442244","12295","3704","4001","2634"
"44.9632976486866","12295","3704","4001","2635"
"44.963675173894","12296","3704","4000","2635"
"44.9639196307464","12297","3704","3999","2635"
"44.9649931617262","12298","3704","3998","2635"
"44.9660936313013","12298","3704","3998","2636"
"44.9664144745421","12298","3703","3999","2636"
"44.9665340208922","12298","3702","4000","2636"
"44.966615271634","12299","3702","3999","2636"
"44.967342272245","12300","3702","3998","2636"
"44.9678196622461","12300","3702","3998","2637"
"44.9678634334939","12300","3702","3998","2638"
"44.9680113759995","12300","3702","3998","2639"
"44.968541891915","12300","3701","3999","2639"
"44.9694183160022","12301","3701","3998","2639"
"44.9698200841082","12302","3701","3997","2639"
"44.9699464180152","12303","3701","3996","2639"
"44.9703641818452","12303","3700","3997","2639"
"44.9711457832893","12303","3699","3998","2639"
"44.9715507219785","12303","3699","3998","2640"
"44.9718121167588","12304","3699","3997","2640"
"44.9721685134949","12304","3698","3998","2640"
"44.9740267507449","12305","3698","3997","2640"
"44.974910488443","12306","3698","3996","2640"
"44.9754191785239","12306","3697","3997","2640"
"44.9755124528729","12306","3697","3997","2641"
"44.976666608666","12307","3697","3996","2641"
"44.976834615874","12308","3697","3995","2641"
"44.9768730985686","12308","3697","3995","2642"
"44.9789398421567","12308","3697","3995","2643"
"44.9793729439738","12308","3696","3996","2643"
"44.9796499831634","12309","3696","3995","2643"
"44.98006081223","12309","3695","3996","2643"
"44.981622028162","12309","3694","3997","2643"
"44.98167365578","12309","3693","3998","2643"
"44.9819174678091","12310","3693","3997","2643"
"44.9839121833871","12311","3693","3996","2643"
"44.9846958780106","12312","3693","3995","2643"
"44.9848088138465","12312","3692","3996","2643"
"44.9859300564921","12312","3691","3997","2643"
"44.9859696086212","12312","3691","3997","2644"
"44.9859976215316","12313","3691","3996","2644"
"44.986787509638","12314","3691","3995","2644"
"44.9873288261913","12315","3691","3994","2644"
"44.9873728773707","12315","3690","3995","2644"
"44.9874362561365","12316","3690","3994","2644"
"44.9881325238782","12317","3690","3993","2644"
"44.9895500750403","12317","3689","3994","2644"
"44.9907705237107","12317","3688","3995","2644"
"44.9911538974946","12317","3688","3995","2645"
"44.9911836733344","12317","3687","3996","2645"
"44.9911990700448","12317","3686","3997","2645"
"44.9926947205541","12317","3685","3998","2645"
"44.9941338740692","12317","3684","3999","2645"
"44.9952134199274","12317","3683","4000","2645"
"44.9963286038495","12317","3683","4000","2646"
"44.9975070405525","12318","3683","3999","2646"
"44.9976052503868","12319","3683","3998","2646"
"45.0007778752873","12320","3683","3997","2646"
"45.0014446530173","12320","3683","3997","2647"
"45.0019395377158","12321","3683","3996","2647"
"45.0032573471348","12321","3682","3997","2647"
"45.0036952808105","12321","3681","3998","2647"
"45.0045558599563","12321","3680","3999","2647"
"45.0060464734183","12322","3680","3998","2647"
"45.0080638621097","12323","3680","3997","2647"
"45.0093161462389","12323","3679","3998","2647"
"45.009540567204","12323","3678","3999","2647"
"45.0101011072403","12324","3678","3998","2647"
"45.0123731957494","12324","3677","3999","2647"
"45.0126604100613","12324","3676","4000","2647"
"45.0128243403854","12325","3676","3999","2647"
"45.0156541920805","12325","3676","3999","2648"
"45.0159321835779","12325","3676","3999","2649"
"45.0162116529228","12326","3676","3998","2649"
"45.0166106979165","12327","3676","3997","2649"
"45.016875952654","12328","3676","3996","2649"
"45.0176354824074","12328","3675","3997","2649"
"45.0190352176346","12329","3675","3996","2649"
"45.0190772673381","12329","3674","3997","2649"
"45.0202291367537","12329","3674","3997","2650"
"45.0203668561123","12329","3673","3998","2650"
"45.021004623371","12329","3672","3999","2650"
"45.0223071613762","12329","3672","3999","2651"
"45.0225103655271","12330","3672","3998","2651"
"45.022893540851","12330","3672","3998","2652"
"45.0230827189358","12330","3672","3998","2653"
"45.0233883232184","12330","3671","3999","2653"
"45.0240988920516","12331","3671","3998","2653"
"45.0246357364692","12332","3671","3997","2653"
"45.0255235284681","12332","3670","3998","2653"
"45.0261371647506","12333","3670","3997","2653"
"45.0295591017434","12333","3669","3998","2653"
"45.0295950247111","12333","3668","3999","2653"
"45.0298603067559","12334","3668","3998","2653"
"45.0319226421298","12335","3668","3997","2653"
"45.0329356891167","12335","3667","3998","2653"
"45.03303105136","12336","3667","3997","2653"
"45.0333304368003","12336","3666","3998","2653"
"45.0333362598791","12336","3666","3998","2654"
"45.0334899609026","12337","3666","3997","2654"
"45.0353921660466","12338","3666","3996","2654"
"45.0355779684442","12339","3666","3995","2654"
"45.0364881310677","12340","3666","3994","2654"
"45.0365989632826","12341","3666","3993","2654"
"45.0372414131617","12342","3666","3992","2654"
"45.0383208145451","12342","3665","3993","2654"
"45.0414529740378","12343","3665","3992","2654"
"45.0415578299248","12343","3664","3993","2654"
"45.0442456997964","12344","3664","3992","2654"
"45.0447220597867","12344","3664","3992","2655"
"45.0447435204654","12344","3664","3992","2656"
"45.0450573696184","12345","3664","3991","2656"
"45.0461487502679","12346","3664","3990","2656"
"45.0474055678718","12346","3664","3990","2657"
"45.047890482535","12347","3664","3989","2657"
"45.0493783388357","12347","3663","3990","2657"
"45.0509827541702","12348","3663","3989","2657"
"45.0511933276744","12348","3662","3990","2657"
"45.0528300741749","12349","3662","3989","2657"
"45.0533661220516","12349","3662","3989","2658"
"45.0539458471573","12350","3662","3988","2658"
"45.0541791426083","12350","3661","3989","2658"
"45.054385660863","12350","3661","3989","2659"
"45.0546354609858","12350","3661","3989","2660"
"45.0559400255205","12351","3661","3988","2660"
"45.0561549606335","12351","3661","3988","2661"
"45.0581002191191","12351","3660","3989","2661"
"45.0583798913863","12351","3659","3990","2661"
"45.0584761904626","12352","3659","3989","2661"
"45.0609355021843","12353","3659","3988","2661"
"45.0618857916322","12353","3658","3989","2661"
"45.0620497042909","12353","3657","3990","2661"
"45.0621509294446","12354","3657","3989","2661"
